"Var1","Freq","predicted_word","score"
"budhi",3,"budhi",3.15601607674589e-07
"budlight",3,"budlight",3.15601607674589e-07
"buenger",3,"buenger",3.15601607674589e-07
"buffering",3,"buffering",3.15601607674589e-07
"buggie",3,"buggie",3.15601607674589e-07
"buggin",3,"buggin",3.15601607674589e-07
"buhh",3,"buhh",3.15601607674589e-07
"bulkhead",3,"bulkhead",3.15601607674589e-07
"bulldozed",3,"bulldozed",3.15601607674589e-07
"buller",3,"buller",3.15601607674589e-07
"bullfrog",3,"bullfrog",3.15601607674589e-07
"bullhorn",3,"bullhorn",3.15601607674589e-07
"bullitt",3,"bullitt",3.15601607674589e-07
"bullocks",3,"bullocks",3.15601607674589e-07
"bumbalough",3,"bumbalough",3.15601607674589e-07
"bumgenius",3,"bumgenius",3.15601607674589e-07
"bumming",3,"bumming",3.15601607674589e-07
"bumpkins",3,"bumpkins",3.15601607674589e-07
"bumpus",3,"bumpus",3.15601607674589e-07
"buncha",3,"buncha",3.15601607674589e-07
"bund",3,"bund",3.15601607674589e-07
"bunion",3,"bunion",3.15601607674589e-07
"bunkbeds",3,"bunkbeds",3.15601607674589e-07
"bunya",3,"bunya",3.15601607674589e-07
"buono",3,"buono",3.15601607674589e-07
"buoyantly",3,"buoyantly",3.15601607674589e-07
"burd",3,"burd",3.15601607674589e-07
"burdening",3,"burdening",3.15601607674589e-07
"bureausapokeswoman",3,"bureausapokeswoman",3.15601607674589e-07
"burfict",3,"burfict",3.15601607674589e-07
"burford",3,"burford",3.15601607674589e-07
"burgerville",3,"burgerville",3.15601607674589e-07
"burgos",3,"burgos",3.15601607674589e-07
"burgundies",3,"burgundies",3.15601607674589e-07
"burj",3,"burj",3.15601607674589e-07
"burkard",3,"burkard",3.15601607674589e-07
"burkhardt",3,"burkhardt",3.15601607674589e-07
"burkle",3,"burkle",3.15601607674589e-07
"burleigh",3,"burleigh",3.15601607674589e-07
"burleson",3,"burleson",3.15601607674589e-07
"burnie",3,"burnie",3.15601607674589e-07
"burnsville",3,"burnsville",3.15601607674589e-07
"burridge",3,"burridge",3.15601607674589e-07
"burzichelli",3,"burzichelli",3.15601607674589e-07
"busboy",3,"busboy",3.15601607674589e-07
"busboys",3,"busboys",3.15601607674589e-07
"buscemi",3,"buscemi",3.15601607674589e-07
"busey",3,"busey",3.15601607674589e-07
"bushel",3,"bushel",3.15601607674589e-07
"bushmills",3,"bushmills",3.15601607674589e-07
"businesse",3,"businesse",3.15601607674589e-07
"businesspeople",3,"businesspeople",3.15601607674589e-07
"busker",3,"busker",3.15601607674589e-07
"bussed",3,"bussed",3.15601607674589e-07
"bustards",3,"bustards",3.15601607674589e-07
"bustin",3,"bustin",3.15601607674589e-07
"busty",3,"busty",3.15601607674589e-07
"buti",3,"buti",3.15601607674589e-07
"butted",3,"butted",3.15601607674589e-07
"butterfield",3,"butterfield",3.15601607674589e-07
"butterflied",3,"butterflied",3.15601607674589e-07
"butterflys",3,"butterflys",3.15601607674589e-07
"buttion",3,"buttion",3.15601607674589e-07
"butwho",3,"butwho",3.15601607674589e-07
"bux",3,"bux",3.15601607674589e-07
"buycott",3,"buycott",3.15601607674589e-07
"buyin",3,"buyin",3.15601607674589e-07
"buzzers",3,"buzzers",3.15601607674589e-07
"buzzes",3,"buzzes",3.15601607674589e-07
"buzzy",3,"buzzy",3.15601607674589e-07
"bval",3,"bval",3.15601607674589e-07
"bvb",3,"bvb",3.15601607674589e-07
"bwa",3,"bwa",3.15601607674589e-07
"bwahaha",3,"bwahaha",3.15601607674589e-07
"byee",3,"byee",3.15601607674589e-07
"byo",3,"byo",3.15601607674589e-07
"byproducts",3,"byproducts",3.15601607674589e-07
"byrdak",3,"byrdak",3.15601607674589e-07
"byrds",3,"byrds",3.15601607674589e-07
"byrons",3,"byrons",3.15601607674589e-07
"bys",3,"bys",3.15601607674589e-07
"byte",3,"byte",3.15601607674589e-07
"byx",3,"byx",3.15601607674589e-07
"bz",3,"bz",3.15601607674589e-07
"bza",3,"bza",3.15601607674589e-07
"cabela",3,"cabela",3.15601607674589e-07
"cablecarpub",3,"cablecarpub",3.15601607674589e-07
"caboose",3,"caboose",3.15601607674589e-07
"cabos",3,"cabos",3.15601607674589e-07
"cabrillo",3,"cabrillo",3.15601607674589e-07
"cabrini",3,"cabrini",3.15601607674589e-07
"caching",3,"caching",3.15601607674589e-07
"cackling",3,"cackling",3.15601607674589e-07
"caden",3,"caden",3.15601607674589e-07
"cadillacs",3,"cadillacs",3.15601607674589e-07
"cadogan",3,"cadogan",3.15601607674589e-07
"caelan",3,"caelan",3.15601607674589e-07
"caffine",3,"caffine",3.15601607674589e-07
"caffrey",3,"caffrey",3.15601607674589e-07
"cag",3,"cag",3.15601607674589e-07
"cah",3,"cah",3.15601607674589e-07
"cahusian",3,"cahusian",3.15601607674589e-07
"cains",3,"cains",3.15601607674589e-07
"caitlyn",3,"caitlyn",3.15601607674589e-07
"cajoling",3,"cajoling",3.15601607674589e-07
"cakewalk",3,"cakewalk",3.15601607674589e-07
"caking",3,"caking",3.15601607674589e-07
"calandras",3,"calandras",3.15601607674589e-07
"calculators",3,"calculators",3.15601607674589e-07
"caledonian",3,"caledonian",3.15601607674589e-07
"calenders",3,"calenders",3.15601607674589e-07
"calibri",3,"calibri",3.15601607674589e-07
"callbacks",3,"callbacks",3.15601607674589e-07
"calligraphed",3,"calligraphed",3.15601607674589e-07
"callings",3,"callings",3.15601607674589e-07
"calliope",3,"calliope",3.15601607674589e-07
"calrose",3,"calrose",3.15601607674589e-07
"calvi",3,"calvi",3.15601607674589e-07
"calvinist",3,"calvinist",3.15601607674589e-07
"calzones",3,"calzones",3.15601607674589e-07
"cameramen",3,"cameramen",3.15601607674589e-07
"campeche",3,"campeche",3.15601607674589e-07
"canasta",3,"canasta",3.15601607674589e-07
"candleford",3,"candleford",3.15601607674589e-07
"candyman",3,"candyman",3.15601607674589e-07
"caning",3,"caning",3.15601607674589e-07
"canisters",3,"canisters",3.15601607674589e-07
"cannelloni",3,"cannelloni",3.15601607674589e-07
"canner",3,"canner",3.15601607674589e-07
"cannibals",3,"cannibals",3.15601607674589e-07
"canoes",3,"canoes",3.15601607674589e-07
"cantaloupes",3,"cantaloupes",3.15601607674589e-07
"cantilevered",3,"cantilevered",3.15601607674589e-07
"canvass",3,"canvass",3.15601607674589e-07
"canvassed",3,"canvassed",3.15601607674589e-07
"canzler",3,"canzler",3.15601607674589e-07
"caoonists",3,"caoonists",3.15601607674589e-07
"capac",3,"capac",3.15601607674589e-07
"capacitive",3,"capacitive",3.15601607674589e-07
"capece",3,"capece",3.15601607674589e-07
"capitalization",3,"capitalization",3.15601607674589e-07
"capitalizes",3,"capitalizes",3.15601607674589e-07
"capitulate",3,"capitulate",3.15601607674589e-07
"capn",3,"capn",3.15601607674589e-07
"capote",3,"capote",3.15601607674589e-07
"cappelli",3,"cappelli",3.15601607674589e-07
"cappuccinos",3,"cappuccinos",3.15601607674589e-07
"capsaicin",3,"capsaicin",3.15601607674589e-07
"capsicum",3,"capsicum",3.15601607674589e-07
"captn",3,"captn",3.15601607674589e-07
"captors",3,"captors",3.15601607674589e-07
"caramelised",3,"caramelised",3.15601607674589e-07
"caraschatz",3,"caraschatz",3.15601607674589e-07
"caravans",3,"caravans",3.15601607674589e-07
"carbonara",3,"carbonara",3.15601607674589e-07
"cardamoms",3,"cardamoms",3.15601607674589e-07
"carden",3,"carden",3.15601607674589e-07
"cardenas",3,"cardenas",3.15601607674589e-07
"cardillo",3,"cardillo",3.15601607674589e-07
"cardin",3,"cardin",3.15601607674589e-07
"cardiologists",3,"cardiologists",3.15601607674589e-07
"cardiomyopathy",3,"cardiomyopathy",3.15601607674589e-07
"cardmaking",3,"cardmaking",3.15601607674589e-07
"cardoz",3,"cardoz",3.15601607674589e-07
"caree",3,"caree",3.15601607674589e-07
"careen",3,"careen",3.15601607674589e-07
"carelessness",3,"carelessness",3.15601607674589e-07
"caren",3,"caren",3.15601607674589e-07
"caressing",3,"caressing",3.15601607674589e-07
"cargile",3,"cargile",3.15601607674589e-07
"carimi",3,"carimi",3.15601607674589e-07
"carina",3,"carina",3.15601607674589e-07
"carissa",3,"carissa",3.15601607674589e-07
"carjacked",3,"carjacked",3.15601607674589e-07
"carlee",3,"carlee",3.15601607674589e-07
"carlito",3,"carlito",3.15601607674589e-07
"carlmont",3,"carlmont",3.15601607674589e-07
"carlso",3,"carlso",3.15601607674589e-07
"carnation",3,"carnation",3.15601607674589e-07
"carnaval",3,"carnaval",3.15601607674589e-07
"carnitine",3,"carnitine",3.15601607674589e-07
"carnivals",3,"carnivals",3.15601607674589e-07
"carolan",3,"carolan",3.15601607674589e-07
"carpark",3,"carpark",3.15601607674589e-07
"carre",3,"carre",3.15601607674589e-07
"carrefour",3,"carrefour",3.15601607674589e-07
"carrel",3,"carrel",3.15601607674589e-07
"carriger",3,"carriger",3.15601607674589e-07
"carrington",3,"carrington",3.15601607674589e-07
"carseat",3,"carseat",3.15601607674589e-07
"carswell",3,"carswell",3.15601607674589e-07
"caryn",3,"caryn",3.15601607674589e-07
"cascadian",3,"cascadian",3.15601607674589e-07
"casein",3,"casein",3.15601607674589e-07
"cashless",3,"cashless",3.15601607674589e-07
"casita",3,"casita",3.15601607674589e-07
"caskets",3,"caskets",3.15601607674589e-07
"casserly",3,"casserly",3.15601607674589e-07
"castell",3,"castell",3.15601607674589e-07
"castellanos",3,"castellanos",3.15601607674589e-07
"casters",3,"casters",3.15601607674589e-07
"castigate",3,"castigate",3.15601607674589e-07
"castigating",3,"castigating",3.15601607674589e-07
"castor",3,"castor",3.15601607674589e-07
"cata",3,"cata",3.15601607674589e-07
"cataclysmic",3,"cataclysmic",3.15601607674589e-07
"catalan",3,"catalan",3.15601607674589e-07
"catalogues",3,"catalogues",3.15601607674589e-07
"cataloguing",3,"cataloguing",3.15601607674589e-07
"catalonia",3,"catalonia",3.15601607674589e-07
"catalysts",3,"catalysts",3.15601607674589e-07
"catamounts",3,"catamounts",3.15601607674589e-07
"catania",3,"catania",3.15601607674589e-07
"cataracts",3,"cataracts",3.15601607674589e-07
"catechism",3,"catechism",3.15601607674589e-07
"categorization",3,"categorization",3.15601607674589e-07
"categoryid",3,"categoryid",3.15601607674589e-07
"cathi",3,"cathi",3.15601607674589e-07
"cation",3,"cation",3.15601607674589e-07
"catniss",3,"catniss",3.15601607674589e-07
"caudillo",3,"caudillo",3.15601607674589e-07
"caugh",3,"caugh",3.15601607674589e-07
"caulking",3,"caulking",3.15601607674589e-07
"caulkins",3,"caulkins",3.15601607674589e-07
"causa",3,"causa",3.15601607674589e-07
"causally",3,"causally",3.15601607674589e-07
"causative",3,"causative",3.15601607674589e-07
"causehe",3,"causehe",3.15601607674589e-07
"cavett",3,"cavett",3.15601607674589e-07
"cavoing",3,"cavoing",3.15601607674589e-07
"caw",3,"caw",3.15601607674589e-07
"cawley",3,"cawley",3.15601607674589e-07
"caymans",3,"caymans",3.15601607674589e-07
"cays",3,"cays",3.15601607674589e-07
"cayuga",3,"cayuga",3.15601607674589e-07
"cazale",3,"cazale",3.15601607674589e-07
"cboe",3,"cboe",3.15601607674589e-07
"cbssn",3,"cbssn",3.15601607674589e-07
"cbus",3,"cbus",3.15601607674589e-07
"ccf",3,"ccf",3.15601607674589e-07
"ccl",3,"ccl",3.15601607674589e-07
"ccss",3,"ccss",3.15601607674589e-07
"cda",3,"cda",3.15601607674589e-07
"cdo",3,"cdo",3.15601607674589e-07
"ceainlydoes",3,"ceainlydoes",3.15601607674589e-07
"ceainlyis",3,"ceainlyis",3.15601607674589e-07
"ceainlywas",3,"ceainlywas",3.15601607674589e-07
"ceainties",3,"ceainties",3.15601607674589e-07
"ceaselessly",3,"ceaselessly",3.15601607674589e-07
"ceilinged",3,"ceilinged",3.15601607674589e-07
"cel",3,"cel",3.15601607674589e-07
"celadon",3,"celadon",3.15601607674589e-07
"celebrant",3,"celebrant",3.15601607674589e-07
"celebuzz",3,"celebuzz",3.15601607674589e-07
"celibate",3,"celibate",3.15601607674589e-07
"cellists",3,"cellists",3.15601607674589e-07
"cellmate",3,"cellmate",3.15601607674589e-07
"cellulose",3,"cellulose",3.15601607674589e-07
"celmins",3,"celmins",3.15601607674589e-07
"cem",3,"cem",3.15601607674589e-07
"cemetary",3,"cemetary",3.15601607674589e-07
"cenote",3,"cenote",3.15601607674589e-07
"centeredness",3,"centeredness",3.15601607674589e-07
"centerfielder",3,"centerfielder",3.15601607674589e-07
"centrifuge",3,"centrifuge",3.15601607674589e-07
"centurytel",3,"centurytel",3.15601607674589e-07
"cerberus",3,"cerberus",3.15601607674589e-07
"cerda",3,"cerda",3.15601607674589e-07
"ceremonially",3,"ceremonially",3.15601607674589e-07
"cerenity",3,"cerenity",3.15601607674589e-07
"cerrito",3,"cerrito",3.15601607674589e-07
"cersei",3,"cersei",3.15601607674589e-07
"cervelli",3,"cervelli",3.15601607674589e-07
"cerveza",3,"cerveza",3.15601607674589e-07
"cesaro",3,"cesaro",3.15601607674589e-07
"cest",3,"cest",3.15601607674589e-07
"cettina",3,"cettina",3.15601607674589e-07
"cftc",3,"cftc",3.15601607674589e-07
"chack",3,"chack",3.15601607674589e-07
"chafe",3,"chafe",3.15601607674589e-07
"chafes",3,"chafes",3.15601607674589e-07
"chaill",3,"chaill",3.15601607674589e-07
"chaining",3,"chaining",3.15601607674589e-07
"chairmanships",3,"chairmanships",3.15601607674589e-07
"chait",3,"chait",3.15601607674589e-07
"chakras",3,"chakras",3.15601607674589e-07
"chali",3,"chali",3.15601607674589e-07
"chalupski",3,"chalupski",3.15601607674589e-07
"chambered",3,"chambered",3.15601607674589e-07
"chamberlains",3,"chamberlains",3.15601607674589e-07
"chambliss",3,"chambliss",3.15601607674589e-07
"chambord",3,"chambord",3.15601607674589e-07
"chameleons",3,"chameleons",3.15601607674589e-07
"chamois",3,"chamois",3.15601607674589e-07
"champing",3,"champing",3.15601607674589e-07
"chancellors",3,"chancellors",3.15601607674589e-07
"chancery",3,"chancery",3.15601607674589e-07
"chandlers",3,"chandlers",3.15601607674589e-07
"chandon",3,"chandon",3.15601607674589e-07
"chane",3,"chane",3.15601607674589e-07
"chanhassen",3,"chanhassen",3.15601607674589e-07
"channa",3,"channa",3.15601607674589e-07
"channelers",3,"channelers",3.15601607674589e-07
"chao",3,"chao",3.15601607674589e-07
"chaon",3,"chaon",3.15601607674589e-07
"chapas",3,"chapas",3.15601607674589e-07
"characterisation",3,"characterisation",3.15601607674589e-07
"characterise",3,"characterise",3.15601607674589e-07
"characterised",3,"characterised",3.15601607674589e-07
"characterizations",3,"characterizations",3.15601607674589e-07
"charlatans",3,"charlatans",3.15601607674589e-07
"charle",3,"charle",3.15601607674589e-07
"charless",3,"charless",3.15601607674589e-07
"charul",3,"charul",3.15601607674589e-07
"chaska",3,"chaska",3.15601607674589e-07
"chasnoff",3,"chasnoff",3.15601607674589e-07
"chastising",3,"chastising",3.15601607674589e-07
"chay",3,"chay",3.15601607674589e-07
"chc",3,"chc",3.15601607674589e-07
"cheadle",3,"cheadle",3.15601607674589e-07
"cheaney",3,"cheaney",3.15601607674589e-07
"cheapskate",3,"cheapskate",3.15601607674589e-07
"cheapskates",3,"cheapskates",3.15601607674589e-07
"chec",3,"chec",3.15601607674589e-07
"checklists",3,"checklists",3.15601607674589e-07
"cheeked",3,"cheeked",3.15601607674589e-07
"cheerio",3,"cheerio",3.15601607674589e-07
"cheeseheads",3,"cheeseheads",3.15601607674589e-07
"cheesemonger",3,"cheesemonger",3.15601607674589e-07
"cheesesteaks",3,"cheesesteaks",3.15601607674589e-07
"cheesier",3,"cheesier",3.15601607674589e-07
"cheesiness",3,"cheesiness",3.15601607674589e-07
"chekov",3,"chekov",3.15601607674589e-07
"chelseas",3,"chelseas",3.15601607674589e-07
"chelsey",3,"chelsey",3.15601607674589e-07
"chenille",3,"chenille",3.15601607674589e-07
"cheques",3,"cheques",3.15601607674589e-07
"cherishes",3,"cherishes",3.15601607674589e-07
"chers",3,"chers",3.15601607674589e-07
"chesnut",3,"chesnut",3.15601607674589e-07
"chesteo",3,"chesteo",3.15601607674589e-07
"chet",3,"chet",3.15601607674589e-07
"cheval",3,"cheval",3.15601607674589e-07
"cheveldave",3,"cheveldave",3.15601607674589e-07
"chex",3,"chex",3.15601607674589e-07
"chf",3,"chf",3.15601607674589e-07
"chiapas",3,"chiapas",3.15601607674589e-07
"chicanos",3,"chicanos",3.15601607674589e-07
"chickadees",3,"chickadees",3.15601607674589e-07
"chide",3,"chide",3.15601607674589e-07
"chided",3,"chided",3.15601607674589e-07
"chieftainship",3,"chieftainship",3.15601607674589e-07
"chihuahuas",3,"chihuahuas",3.15601607674589e-07
"chihuly",3,"chihuly",3.15601607674589e-07
"chilis",3,"chilis",3.15601607674589e-07
"chillaxin",3,"chillaxin",3.15601607674589e-07
"chim",3,"chim",3.15601607674589e-07
"chimichanga",3,"chimichanga",3.15601607674589e-07
"chimichurri",3,"chimichurri",3.15601607674589e-07
"chinamora",3,"chinamora",3.15601607674589e-07
"chincoteague",3,"chincoteague",3.15601607674589e-07
"chitchat",3,"chitchat",3.15601607674589e-07
"chittum",3,"chittum",3.15601607674589e-07
"chlo",3,"chlo",3.15601607674589e-07
"chloride",3,"chloride",3.15601607674589e-07
"chloroform",3,"chloroform",3.15601607674589e-07
"chockablock",3,"chockablock",3.15601607674589e-07
"chocolaty",3,"chocolaty",3.15601607674589e-07
"choicest",3,"choicest",3.15601607674589e-07
"chokehold",3,"chokehold",3.15601607674589e-07
"chone",3,"chone",3.15601607674589e-07
"choosen",3,"choosen",3.15601607674589e-07
"choosey",3,"choosey",3.15601607674589e-07
"chorale",3,"chorale",3.15601607674589e-07
"choreo",3,"choreo",3.15601607674589e-07
"chorney",3,"chorney",3.15601607674589e-07
"chosing",3,"chosing",3.15601607674589e-07
"chp",3,"chp",3.15601607674589e-07
"chrismer",3,"chrismer",3.15601607674589e-07
"christen",3,"christen",3.15601607674589e-07
"christendom",3,"christendom",3.15601607674589e-07
"christo",3,"christo",3.15601607674589e-07
"christofi",3,"christofi",3.15601607674589e-07
"christoph",3,"christoph",3.15601607674589e-07
"chromatic",3,"chromatic",3.15601607674589e-07
"chromosomes",3,"chromosomes",3.15601607674589e-07
"chruch",3,"chruch",3.15601607674589e-07
"chrysalis",3,"chrysalis",3.15601607674589e-07
"chryslers",3,"chryslers",3.15601607674589e-07
"chrysty",3,"chrysty",3.15601607674589e-07
"chs",3,"chs",3.15601607674589e-07
"chucky",3,"chucky",3.15601607674589e-07
"chugged",3,"chugged",3.15601607674589e-07
"churlish",3,"churlish",3.15601607674589e-07
"chvez",3,"chvez",3.15601607674589e-07
"chyeah",3,"chyeah",3.15601607674589e-07
"cias",3,"cias",3.15601607674589e-07
"cibo",3,"cibo",3.15601607674589e-07
"cicadas",3,"cicadas",3.15601607674589e-07
"cicatiello",3,"cicatiello",3.15601607674589e-07
"ciceros",3,"ciceros",3.15601607674589e-07
"cici",3,"cici",3.15601607674589e-07
"ciel",3,"ciel",3.15601607674589e-07
"cilex",3,"cilex",3.15601607674589e-07
"cilibei",3,"cilibei",3.15601607674589e-07
"cilic",3,"cilic",3.15601607674589e-07
"cillian",3,"cillian",3.15601607674589e-07
"cinder",3,"cinder",3.15601607674589e-07
"cine",3,"cine",3.15601607674589e-07
"cinematheque",3,"cinematheque",3.15601607674589e-07
"cino",3,"cino",3.15601607674589e-07
"cios",3,"cios",3.15601607674589e-07
"cipa",3,"cipa",3.15601607674589e-07
"cipla",3,"cipla",3.15601607674589e-07
"circe",3,"circe",3.15601607674589e-07
"circulars",3,"circulars",3.15601607674589e-07
"circumscribed",3,"circumscribed",3.15601607674589e-07
"cirrus",3,"cirrus",3.15601607674589e-07
"cisse",3,"cisse",3.15601607674589e-07
"citalopram",3,"citalopram",3.15601607674589e-07
"citifield",3,"citifield",3.15601607674589e-07
"citrin",3,"citrin",3.15601607674589e-07
"citrussy",3,"citrussy",3.15601607674589e-07
"citynoh",3,"citynoh",3.15601607674589e-07
"cityscapes",3,"cityscapes",3.15601607674589e-07
"citytime",3,"citytime",3.15601607674589e-07
"civilly",3,"civilly",3.15601607674589e-07
"cker",3,"cker",3.15601607674589e-07
"ckn",3,"ckn",3.15601607674589e-07
"clack",3,"clack",3.15601607674589e-07
"clacking",3,"clacking",3.15601607674589e-07
"clairemont",3,"clairemont",3.15601607674589e-07
"clamato",3,"clamato",3.15601607674589e-07
"clambake",3,"clambake",3.15601607674589e-07
"clamber",3,"clamber",3.15601607674589e-07
"clammy",3,"clammy",3.15601607674589e-07
"clamored",3,"clamored",3.15601607674589e-07
"clanked",3,"clanked",3.15601607674589e-07
"clans",3,"clans",3.15601607674589e-07
"clapboard",3,"clapboard",3.15601607674589e-07
"clapper",3,"clapper",3.15601607674589e-07
"clarinetist",3,"clarinetist",3.15601607674589e-07
"classifying",3,"classifying",3.15601607674589e-07
"claustrophobia",3,"claustrophobia",3.15601607674589e-07
"cleanin",3,"cleanin",3.15601607674589e-07
"cleanups",3,"cleanups",3.15601607674589e-07
"clearsnap",3,"clearsnap",3.15601607674589e-07
